試合ID,フレーム番号,ホームアウェイF,システムターゲットID,背番号,座標X,座標Y,時速
0001,5369,2,20005,5,27.9909,11.7331,0.004
0001,5369,1,10006,6,-3.9327,9.1849,0.025
0001,5369,2,20006,6,9.4,9.4076,0.067
0001,5369,1,10007,7,6.2824,-2.1532,0.259
0001,5369,2,20007,7,14.4053,26.8043,0.006
0001,5369,1,10008,8,6.2005,12.7373,0.063
0001,5369,2,20008,8,7.7497,-8.9345,0.295
0001,5369,1,10009,9,21.7879,-6.8118,0.317
0001,5369,2,20009,9,-1.6885,30.7718,0.179
0001,5369,1,10010,10,22.8934,23.2776,0.006
0001,5369,2,20010,10,-1.1949,4.7488,0.264
0001,5369,1,10011,11,16.8195,10.0692,0.354
0001,5369,2,20011,11,1.3324,18.9773,0.315
0001,5374,0,0,0,25.8847,2.397,0.959
0001,5374,1,10001,1,-22.8407,7.1524,0.135
0001,5374,2,20001,1,46.6663,3.6471,0.103
0001,5374,1,10002,2,-3.023,-0.9869,0.231
0001,5374,2,20002,2,26.0417,2.8226,0.046
0001,5374,1,10003,3,-3.6028,14.6816,0.04
0001,5374,2,20003,3,27.5112,23.8015,0.139
0001,5374,1,10004,4,-1.7365,-15.1787,0.108
0001,5374,2,20004,4,28.868,-10.5916,0.069
0001,5374,1,10005,5,-1.449,24.4589,0.12
0001,5374,2,20005,5,27.5246,11.713,0.07
0001,5374,1,10006,6,-3.2693,7.9386,0.244
0001,5374,2,20006,6,10.2911,8.981,0.213
0001,5374,1,10007,7,6.6158,-3.1668,0.176
0001,5374,2,20007,7,15.1685,25.8977,0.063
0001,5374,1,10008,8,6.1986,13.1597,0.004
0001,5374,2,20008,8,8.944,-8.9992,0.008
0001,5374,1,10009,9,21.4092,-6.6426,0.017
0001,5374,2,20009,9,-0.954,30.5328,0.092
0001,5374,1,10010,10,22.9012,23.2738,0.0
0001,5374,2,20010,10,1.9335,2.726,0.318
0001,5374,1,10011,11,15.6157,8.0686,0.124
0001,5374,2,20011,11,3.7483,17.9051,0.328
0001,5383,0,0,0,10.2679,-9.4795,0.12
0001,5383,1,10001,1,-22.1051,4.6625,0.172
0001,5383,2,20001,1,46.1058,1.4571,0.002
0001,5383,1,10002,2,-4.18,-7.6197,0.366
0001,5383,2,20002,2,24.5226,3.8384,0.264
0001,5383,1,10003,3,-5.0062,10.7622,0.397
0001,5383,2,20003,3,25.0397,21.1351,0.09
0001,5383,1,10004,4,-2.314,-19.1934,0.331
0001,5383,2,20004,4,26.0784,-14.0607,0.371
0001,5383,1,10005,5,-3.3732,20.2219,0.15
0001,5383,2,20005,5,26.3958,11.3939,0.025
0001,5383,1,10006,6,-3.4783,2.0994,0.298
0001,5383,2,20006,6,10.8585,7.809,0.066
0001,5383,1,10007,7,7.4166,-9.5207,0.137
0001,5383,2,20007,7,14.6196,25.6618,0.013
0001,5383,1,10008,8,6.237,12.3492,0.066
0001,5383,2,20008,8,10.6184,-9.6388,0.004
0001,5383,1,10009,9,19.2935,-8.6951,0.356
0001,5383,2,20009,9,-0.1447,27.0255,0.301
0001,5383,1,10010,10,21.104,22.458,0.183
0001,5383,2,20010,10,1.0393,-0.5159,0.347
0001,5383,1,10011,11,14.3172,5.3217,0.205
0001,5383,2,20011,11,3.3148,16.1219,0.338
0001,5390,0,0,0,1.4393,-0.3401,0.52
0001,5390,1,10001,1,-22.936,0.9799,0.137
0001,5390,2,20001,1,46.1052,1.4547,0.0
0001,5390,1,10002,2,-8.0801,-9.8257,0.308
0001,5390,2,20002,2,21.8693,3.5274,0.189
0001,5390,1,10003,3,-6.9602,8.3624,0.371
0001,5390,2,20003,3,23.0021,19.4297,0.21
0001,5390,1,10004,4,-5.2964,-20.9967,0.111
0001,5390,2,20004,4,20.8741,-15.4711,0.376
0001,5390,1,10005,5,-6.0572,20.2337,0.102
0001,5390,2,20005,5,25.6947,11.3334,0.072
0001,5390,1,10006,6,-3.8772,0.0306,0.002
0001,5390,2,20006,6,10.6744,7.4151,0.051
0001,5390,1,10007,7,4.7283,-9.4586,0.325
0001,5390,2,20007,7,14.4946,25.5584,0.003
0001,5390,1,10008,8,5.5409,11.7951,0.065
0001,5390,2,20008,8,6.2756,-9.5322,0.333
0001,5390,1,10009,9,16.2256,-11.5777,0.268
0001,5390,2,20009,9,-1.0283,25.0358,0.061
0001,5390,1,10010,10,20.0766,21.5704,0.21
0001,5390,2,20010,10,1.0449,0.2364,0.003
0001,5390,1,10011,11,11.265,3.3716,0.393
0001,5390,2,20011,11,2.0567,14.283,0.204
0001,5397,0,0,0,1.6777,0.3329,0.985
0001,5397,1,10001,1,-25.2628,-0.1018,0.093
0001,5397,2,20001,1,46.1052,1.4547,0.0
0001,5397,1,10002,2,-7.6395,-9.9763,0.006
0001,5397,2,20002,2,19.117,3.144,0.186
0001,5397,1,10003,3,-7.3459,8.6195,0.247
0001,5397,2,20003,3,19.7538,19.1062,0.214
0001,5397,1,10004,4,-7.1074,-20.9503,0.041
0001,5397,2,20004,4,17.2961,-14.6111,0.295
0001,5397,1,10005,5,-6.7821,20.3703,0.211
0001,5397,2,20005,5,24.6199,11.1333,0.049
0001,5397,1,10006,6,-6.0085,0.1864,0.29
0001,5397,2,20006,6,7.1913,5.8199,0.33
0001,5397,1,10007,7,0.897,-8.1167,0.216
0001,5397,2,20007,7,14.0348,25.5208,0.04
0001,5397,1,10008,8,3.9335,11.1777,0.133
0001,5397,2,20008,8,2.3807,-9.8817,0.053
0001,5397,1,10009,9,12.9575,-13.9304,0.222
0001,5397,2,20009,9,-3.0445,27.1583,0.313
0001,5397,1,10010,10,16.4374,21.79,0.093
0001,5397,2,20010,10,1.5746,-0.492,0.003
0001,5397,1,10011,11,6.2099,1.5767,0.178
0001,5397,2,20011,11,-1.3706,15.6378,0.168
0001,5405,0,0,0,-2.3217,14.3963,0.745
0001,5405,1,10001,1,-28.8344,2.0567,0.345
0001,5405,2,20001,1,45.5474,1.2841,0.001
0001,5405,1,10002,2,-10.6623,-7.0775,0.369
0001,5405,2,20002,2,16.6876,4.1461,0.127
0001,5405,1,10003,3,-10.4827,11.7814,0.312
0001,5405,2,20003,3,16.009,17.1224,0.03
0001,5405,1,10004,4,-8.0745,-20.7615,0.202
0001,5405,2,20004,4,16.6559,-14.2846,0.168
0001,5405,1,10005,5,-7.3132,22.3724,0.209
0001,5405,2,20005,5,21.1262,11.6993,0.288
0001,5405,1,10006,6,-8.0762,3.0383,0.318
0001,5405,2,20006,6,0.5101,5.1887,0.332
0001,5405,1,10007,7,-3.058,-6.3351,0.269
0001,5405,2,20007,7,11.9079,24.6616,0.186
0001,5405,1,10008,8,-1.2889,11.9691,0.356
0001,5405,2,20008,8,-1.5841,-7.0227,0.288
0001,5405,1,10009,9,11.0686,-14.2394,0.175
0001,5405,2,20009,9,-5.8605,28.2415,0.235
0001,5405,1,10010,10,13.3829,22.1065,0.161
0001,5405,2,20010,10,-0.7025,2.4437,0.24
0001,5405,1,10011,11,1.6993,3.3646,0.349
0001,5405,2,20011,11,-2.847,14.8578,0.015
0001,5415,0,0,0,17.4718,7.8747,0.56
0001,5415,1,10001,1,-26.6305,3.0431,0.198
0001,5415,2,20001,1,43.4128,2.0667,0.222
0001,5415,1,10002,2,-8.9549,-5.2654,0.122
0001,5415,2,20002,2,17.954,7.813,0.069
0001,5415,1,10003,3,-8.204,12.7302,0.236
0001,5415,2,20003,3,17.3311,18.0266,0.24
0001,5415,1,10004,4,-6.4571,-18.6163,0.153
0001,5415,2,20004,4,22.2004,-12.1845,0.332
0001,5415,1,10005,5,-7.3044,23.4061,0.04
0001,5415,2,20005,5,17.8123,11.9836,0.063
0001,5415,1,10006,6,-6.3607,3.9573,0.139
0001,5415,2,20006,6,0.574,4.8284,0.237
0001,5415,1,10007,7,-1.4122,-5.0319,0.182
0001,5415,2,20007,7,11.3324,24.7611,0.028
0001,5415,1,10008,8,2.3947,13.0156,0.073
0001,5415,2,20008,8,1.2284,-8.8372,0.317
0001,5415,1,10009,9,8.9031,-14.9432,0.002
0001,5415,2,20009,9,-7.1003,28.6939,0.38
0001,5415,1,10010,10,9.6164,23.7767,0.07
0001,5415,2,20010,10,-0.6945,1.407,0.03
0001,5415,1,10011,11,5.6592,6.2838,0.44
0001,5415,2,20011,11,-1.0404,18.0651,0.347
0001,5421,0,0,0,16.9647,11.9391,1.121
0001,5421,1,10001,1,-24.3479,3.22,0.062
0001,5421,2,20001,1,42.3579,2.7794,0.017
0001,5421,1,10002,2,-6.9499,-5.3121,0.122
0001,5421,2,20002,2,20.7117,7.1977,0.315
0001,5421,1,10003,3,-5.9894,12.9442,0.107
0001,5421,2,20003,3,17.8946,17.6843,0.169
0001,5421,1,10004,4,-4.7012,-17.3826,0.157
0001,5421,2,20004,4,23.9098,-10.8897,0.156
0001,5421,1,10005,5,-5.3639,23.8284,0.124
0001,5421,2,20005,5,17.2842,11.3558,0.0
0001,5421,1,10006,6,-4.745,4.366,0.046
0001,5421,2,20006,6,2.6154,3.941,0.331
0001,5421,1,10007,7,0.3264,-4.333,0.19
0001,5421,2,20007,7,11.0345,25.119,0.037
0001,5421,1,10008,8,2.6495,13.4519,0.065
0001,5421,2,20008,8,4.9479,-8.0494,0.325
0001,5421,1,10009,9,9.6794,-14.2148,0.185
0001,5421,2,20009,9,-6.3992,28.6713,0.376
0001,5421,1,10010,10,9.3308,24.001,0.159
0001,5421,2,20010,10,-0.9156,1.3642,0.195
0001,5421,1,10011,11,9.5994,8.4936,0.367
0001,5421,2,20011,11,-1.0596,19.8219,0.111
0001,5426,0,0,0,16.8841,17.2553,0.835
0001,5426,1,10001,1,-22.7803,4.477,0.166
0001,5426,2,20001,1,42.3365,2.796,0.0
0001,5426,1,10002,2,-5.3072,-3.8162,0.315
0001,5426,2,20002,2,23.1944,6.9602,0.054
0001,5426,1,10003,3,-5.1347,13.2069,0.151
0001,5426,2,20003,3,17.4662,17.6623,0.006
0001,5426,1,10004,4,-3.8393,-15.9265,0.147
0001,5426,2,20004,4,23.9917,-11.3416,0.003
0001,5426,1,10005,5,-5.8355,24.3832,0.023
0001,5426,2,20005,5,16.9813,11.6583,0.06
0001,5426,1,10006,6,-4.0041,5.0947,0.136
0001,5426,2,20006,6,4.021,3.0037,0.033
0001,5426,1,10007,7,2.1515,-3.6237,0.136
0001,5426,2,20007,7,10.7039,25.4706,0.013
0001,5426,1,10008,8,2.9415,14.2114,0.069
0001,5426,2,20008,8,7.5347,-6.8616,0.213
0001,5426,1,10009,9,11.2579,-13.3656,0.195
0001,5426,2,20009,9,-4.5972,28.6017,0.28
0001,5426,1,10010,10,8.9987,24.6908,0.1
0001,5426,2,20010,10,-2.0074,2.1348,0.262
0001,5426,1,10011,11,10.7376,10.2271,0.257
0001,5426,2,20011,11,-0.8139,20.4682,0.098
0001,5430,0,0,0,15.5343,17.6682,0.302
0001,5430,1,10001,1,-21.6473,6.1483,0.21
0001,5430,2,20001,1,42.3362,2.7961,0.0
0001,5430,1,10002,2,-4.2259,-2.1598,0.073
0001,5430,2,20002,2,23.6827,7.0501,0.02
0001,5430,1,10003,3,-4.9508,13.7518,0.241
0001,5430,2,20003,3,16.1158,17.6278,0.274
0001,5430,1,10004,4,-3.2291,-14.7694,0.121
0001,5430,2,20004,4,23.9914,-11.3467,0.0
0001,5430,1,10005,5,-5.3107,25.0454,0.117
0001,5430,2,20005,5,16.4926,12.2077,0.07
0001,5430,1,10006,6,-3.246,6.0546,0.107
0001,5430,2,20006,6,4.439,2.8598,0.049
0001,5430,1,10007,7,2.3522,-3.2126,0.113
0001,5430,2,20007,7,11.1399,26.1573,0.036
0001,5430,1,10008,8,3.1384,14.8642,0.069
0001,5430,2,20008,8,8.3598,-6.0126,0.034
0001,5430,1,10009,9,12.4637,-12.6705,0.172
0001,5430,2,20009,9,-4.6363,28.5055,0.247
0001,5430,1,10010,10,8.893,26.1561,0.235
0001,5430,2,20010,10,-2.2363,4.838,0.267
0001,5430,1,10011,11,11.4358,13.6366,0.458
0001,5430,2,20011,11,-0.2832,20.356,0.038
0001,5439,0,0,0,6.4767,3.2062,0.132
0001,5439,1,10001,1,-21.107,6.369,0.279
0001,5439,2,20001,1,42.3362,2.7962,0.0
0001,5439,1,10002,2,-6.4613,-5.1898,0.219
0001,5439,2,20002,2,22.8989,3.6576,0.219
0001,5439,1,10003,3,-7.6145,11.842,0.25
0001,5439,2,20003,3,16.2097,19.6687,0.133
0001,5439,1,10004,4,-5.9625,-16.7347,0.31
0001,5439,2,20004,4,20.4331,-14.0786,0.117
0001,5439,1,10005,5,-5.694,24.3521,0.273
0001,5439,2,20005,5,16.2531,12.1993,0.046
0001,5439,1,10006,6,-5.5062,3.7383,0.3
0001,5439,2,20006,6,6.5972,2.3005,0.057
0001,5439,1,10007,7,5.689,1.4127,0.354
0001,5439,2,20007,7,10.5272,26.0911,0.043
0001,5439,1,10008,8,1.138,12.1184,0.251
0001,5439,2,20008,8,8.4508,-5.5129,0.055
0001,5439,1,10009,9,10.7179,-13.8747,0.179
0001,5439,2,20009,9,-4.5044,29.3634,0.056
0001,5439,1,10010,10,6.5897,25.5441,0.156
0001,5439,2,20010,10,-1.5632,6.4326,0.316
0001,5439,1,10011,11,11.7547,15.4117,0.001
0001,5439,2,20011,11,-4.0387,19.7661,0.311
0001,5449,0,0,0,18.1888,-0.0061,0.958
0001,5449,1,10001,1,-19.9639,1.2074,0.101
0001,5449,2,20001,1,45.6289,1.1737,0.341
0001,5449,1,10002,2,-5.9881,-7.2852,0.061
0001,5449,2,20002,2,18.7379,0.1863,0.005
0001,5449,1,10003,3,-6.4432,9.6974,0.229
0001,5449,2,20003,3,19.0481,21.3092,0.009
0001,5449,1,10004,4,-5.3614,-19.0918,0.156
0001,5449,2,20004,4,21.8785,-14.5402,0.001
0001,5449,1,10005,5,-4.8427,21.871,0.127
0001,5449,2,20005,5,14.6814,12.0846,0.01
0001,5449,1,10006,6,-4.9008,1.7179,0.137
0001,5449,2,20006,6,9.0524,2.358,0.033
0001,5449,1,10007,7,5.1747,-0.6287,0.205
0001,5449,2,20007,7,10.8888,26.3271,0.032
0001,5449,1,10008,8,1.0765,10.8289,0.071
0001,5449,2,20008,8,5.2917,-7.7525,0.209
0001,5449,1,10009,9,10.5504,-13.6788,0.006
0001,5449,2,20009,9,-5.3765,30.1204,0.0
0001,5449,1,10010,10,7.6904,22.7955,0.191
0001,5449,2,20010,10,-0.6823,5.9433,0.302
0001,5449,1,10011,11,12.2271,11.4114,0.103
0001,5449,2,20011,11,-2.9757,17.7544,0.033
0001,5459,0,0,0,2.9005,-8.1036,1.283
0001,5459,1,10001,1,-22.2029,-1.5931,0.243
0001,5459,2,20001,1,43.2928,0.1854,0.026
0001,5459,1,10002,2,-8.7731,-11.4381,0.378
0001,5459,2,20002,2,19.7242,-0.8927,0.003
0001,5459,1,10003,3,-9.2359,6.5131,0.314
0001,5459,2,20003,3,19.0608,21.3153,0.0
0001,5459,1,10004,4,-9.0315,-22.8529,0.336
0001,5459,2,20004,4,20.6945,-16.6337,0.04
0001,5459,1,10005,5,-6.7439,19.2205,0.248
0001,5459,2,20005,5,9.0695,11.975,0.249
0001,5459,1,10006,6,-8.8041,-2.3617,0.304
0001,5459,2,20006,6,8.7729,1.7388,0.197
0001,5459,1,10007,7,-0.2185,-3.8384,0.365
0001,5459,2,20007,7,8.0211,25.0916,0.189
0001,5459,1,10008,8,-0.1261,8.9844,0.162
0001,5459,2,20008,8,2.4673,-8.7802,0.002
0001,5459,1,10009,9,7.5095,-17.5837,0.211
0001,5459,2,20009,9,-4.0627,27.8215,0.337
0001,5459,1,10010,10,5.683,20.2706,0.061
0001,5459,2,20010,10,-0.9811,3.5637,0.259
0001,5459,1,10011,11,12.2639,11.2275,0.0
0001,5459,2,20011,11,-2.5605,14.809,0.206
0001,5467,0,0,0,8.688,2.4927,1.232
0001,5467,1,10001,1,-22.1256,0.5155,0.212
0001,5467,2,20001,1,40.8427,-0.1268,0.29
0001,5467,1,10002,2,-8.2291,-10.3282,0.277
0001,5467,2,20002,2,20.1117,-1.7511,0.002
0001,5467,1,10003,3,-9.2174,7.3395,0.088
0001,5467,2,20003,3,19.7564,22.4194,0.042
0001,5467,1,10004,4,-9.0632,-21.9462,0.024
0001,5467,2,20004,4,19.689,-16.121,0.028
0001,5467,1,10005,5,-7.6984,19.5022,0.013
0001,5467,2,20005,5,8.6645,11.9766,0.0
0001,5467,1,10006,6,-8.7214,-1.4654,0.19
0001,5467,2,20006,6,9.3755,2.6543,0.014
0001,5467,1,10007,7,-0.6036,-6.2326,0.042
0001,5467,2,20007,7,7.4279,25.7942,0.057
0001,5467,1,10008,8,-0.4785,8.4909,0.0
0001,5467,2,20008,8,2.7515,-9.0679,0.086
0001,5467,1,10009,9,4.9675,-19.7004,0.032
0001,5467,2,20009,9,-3.3975,25.8298,0.16
0001,5467,1,10010,10,3.6949,20.4307,0.024
0001,5467,2,20010,10,-2.2806,2.4143,0.022
0001,5467,1,10011,11,11.4265,7.976,0.034
0001,5467,2,20011,11,-4.1929,14.9196,0.064
0001,5473,0,0,0,-3.4325,0.1653,1.705
0001,5473,1,10001,1,-22.7041,1.2031,0.086
0001,5473,2,20001,1,40.3658,-0.1334,0.001
0001,5473,1,10002,2,-8.5892,-9.1318,0.095
0001,5473,2,20002,2,18.517,-1.974,0.259
0001,5473,1,10003,3,-9.0776,7.0715,0.047
0001,5473,2,20003,3,19.0611,21.2718,0.199
0001,5473,1,10004,4,-9.9961,-20.5529,0.287
0001,5473,2,20004,4,18.0571,-15.0838,0.233
0001,5473,1,10005,5,-8.3059,19.9901,0.024
0001,5473,2,20005,5,7.3842,12.1718,0.082
0001,5473,1,10006,6,-10.2147,-0.5357,0.252
0001,5473,2,20006,6,5.7377,2.3096,0.331
0001,5473,1,10007,7,-1.7845,-6.3894,0.281
0001,5473,2,20007,7,6.6642,25.6688,0.137
0001,5473,1,10008,8,-3.9923,8.3032,0.317
0001,5473,2,20008,8,2.827,-9.6668,0.004
0001,5473,1,10009,9,3.3373,-20.5952,0.257
0001,5473,2,20009,9,-5.634,27.2078,0.202
0001,5473,1,10010,10,2.0179,21.1025,0.246
0001,5473,2,20010,10,-3.9674,0.5605,0.327
0001,5473,1,10011,11,9.5445,7.0796,0.216
0001,5473,2,20011,11,-5.3359,15.9407,0.354
0001,5475,0,0,0,-3.9017,1.0129,0.431
0001,5475,1,10001,1,-24.1668,1.0435,0.321
0001,5475,2,20001,1,40.3644,-0.1334,0.0
0001,5475,1,10002,2,-10.0717,-8.7869,0.342
0001,5475,2,20002,2,17.142,-2.1308,0.286
0001,5475,1,10003,3,-9.5908,7.5828,0.116
0001,5475,2,20003,3,18.5015,20.6484,0.079
0001,5475,1,10004,4,-10.863,-20.1318,0.25
0001,5475,2,20004,4,16.956,-15.1162,0.204
0001,5475,1,10005,5,-8.8645,20.0993,0.194
0001,5475,2,20005,5,7.2723,12.1815,0.011
0001,5475,1,10006,6,-10.5219,-0.3776,0.032
0001,5475,2,20006,6,5.2382,2.6061,0.093
0001,5475,1,10007,7,-2.8441,-6.4527,0.128
0001,5475,2,20007,7,6.5596,25.5248,0.016
0001,5475,1,10008,8,-5.1307,8.2902,0.142
0001,5475,2,20008,8,2.6559,-9.6757,0.02
0001,5475,1,10009,9,2.5209,-20.8803,0.259
0001,5475,2,20009,9,-6.9463,27.6105,0.384
0001,5475,1,10010,10,1.1309,21.4136,0.101
0001,5475,2,20010,10,-4.2667,0.5344,0.097
0001,5475,1,10011,11,8.8658,6.6322,0.111
0001,5475,2,20011,11,-6.0304,16.6476,0.151
0001,5478,0,0,0,-3.8986,1.8334,0.322
0001,5478,1,10001,1,-26.9106,0.5682,0.356
0001,5478,2,20001,1,40.3641,-0.1334,0.0
0001,5478,1,10002,2,-11.9932,-8.8034,0.364
0001,5478,2,20002,2,14.9235,-2.4892,0.345
0001,5478,1,10003,3,-10.9454,8.4731,0.312
0001,5478,2,20003,3,18.0315,20.4048,0.153
0001,5478,1,10004,4,-12.3574,-19.4262,0.288
0001,5478,2,20004,4,15.6035,-15.4661,0.159
0001,5478,1,10005,5,-10.7007,20.4535,0.106
0001,5478,2,20005,5,5.8775,12.5213,0.234
0001,5478,1,10006,6,-11.7774,0.1125,0.269
0001,5478,2,20006,6,4.9573,2.7217,0.013
0001,5478,1,10007,7,-4.8035,-5.5664,0.312
0001,5478,2,20007,7,6.545,25.5056,0.001
0001,5478,1,10008,8,-6.5677,6.9713,0.294
0001,5478,2,20008,8,2.3572,-9.7554,0.069
0001,5478,1,10009,9,0.6785,-21.2548,0.264
0001,5478,2,20009,9,-9.7493,28.9114,0.514
0001,5478,1,10010,10,-0.5915,21.5463,0.239
0001,5478,2,20010,10,-4.1417,1.1513,0.069
0001,5478,1,10011,11,7.6658,6.1226,0.12
0001,5478,2,20011,11,-6.1839,16.8297,0.015
0001,5481,0,0,0,-3.426,0.9889,1.19
0001,5481,1,10001,1,-29.0895,0.1546,0.159
0001,5481,2,20001,1,40.3641,-0.1334,0.0
0001,5481,1,10002,2,-13.9763,-8.6058,0.353
0001,5481,2,20002,2,13.1977,-2.6062,0.197
0001,5481,1,10003,3,-11.9502,9.161,0.14
0001,5481,2,20003,3,16.2909,19.7811,0.241
0001,5481,1,10004,4,-13.4358,-19.3048,0.082
0001,5481,2,20004,4,14.9551,-15.1656,0.066
0001,5481,1,10005,5,-10.8575,20.4792,0.005
0001,5481,2,20005,5,4.1276,13.0414,0.254
0001,5481,1,10006,6,-14.1792,0.9861,0.322
0001,5481,2,20006,6,2.8953,2.5962,0.341
0001,5481,1,10007,7,-6.4596,-4.0313,0.294
0001,5481,2,20007,7,5.0613,25.6247,0.206
0001,5481,1,10008,8,-7.1965,5.5371,0.281
0001,5481,2,20008,8,1.7867,-9.8763,0.082
0001,5481,1,10009,9,-1.2409,-21.792,0.291
0001,5481,2,20009,9,-11.6201,29.4092,0.323
0001,5481,1,10010,10,-2.123,21.6677,0.09
0001,5481,2,20010,10,-3.9289,1.6887,0.065
0001,5481,1,10011,11,6.4435,5.6486,0.12
0001,5481,2,20011,11,-7.4217,17.5772,0.297
0001,5489,0,0,0,1.2205,-10.87,0.528
0001,5489,1,10001,1,-28.3603,-1.8217,0.239
0001,5489,2,20001,1,35.4637,-0.6146,0.124
0001,5489,1,10002,2,-14.4225,-10.6023,0.169
0001,5489,2,20002,2,13.2543,-2.5454,0.0
0001,5489,1,10003,3,-12.3236,7.7323,0.225
0001,5489,2,20003,3,15.9438,19.6505,0.0
0001,5489,1,10004,4,-13.5129,-20.5999,0.151
0001,5489,2,20004,4,11.9898,-13.1412,0.044
0001,5489,1,10005,5,-13.2064,20.2476,0.003
0001,5489,2,20005,5,2.5324,12.8248,0.16
0001,5489,1,10006,6,-13.9206,-1.2648,0.149
0001,5489,2,20006,6,1.0075,2.1349,0.068
0001,5489,1,10007,7,-6.0058,-6.0978,0.185
0001,5489,2,20007,7,1.7067,24.2412,0.025
0001,5489,1,10008,8,-6.5813,4.3494,0.062
0001,5489,2,20008,8,1.5244,-9.8867,0.0
0001,5489,1,10009,9,-1.7733,-21.952,0.106
0001,5489,2,20009,9,-13.5804,29.3455,0.005
0001,5489,1,10010,10,-2.1517,20.1978,0.067
0001,5489,2,20010,10,-5.7906,-0.2251,0.196
0001,5489,1,10011,11,4.582,4.1403,0.198
0001,5489,2,20011,11,-9.9617,15.3524,0.294
0001,5493,0,0,0,-0.4467,-10.4064,0.373
0001,5493,1,10001,1,-26.9669,-3.1711,0.127
0001,5493,2,20001,1,35.1645,-1.3792,0.029
0001,5493,1,10002,2,-14.2995,-11.6954,0.072
0001,5493,2,20002,2,13.818,-2.8578,0.095
0001,5493,1,10003,3,-12.4314,6.435,0.05
0001,5493,2,20003,3,15.9971,18.9614,0.023
0001,5493,1,10004,4,-13.361,-21.4007,0.104
0001,5493,2,20004,4,13.0607,-14.3286,0.098
0001,5493,1,10005,5,-13.1869,19.3372,0.092
0001,5493,2,20005,5,1.7763,12.5881,0.149
0001,5493,1,10006,6,-13.9586,-1.9773,0.029
0001,5493,2,20006,6,1.1537,1.8474,0.025
0001,5493,1,10007,7,-5.104,-8.7018,0.331
0001,5493,2,20007,7,0.6198,23.102,0.159
0001,5493,1,10008,8,-6.4808,4.3722,0.002
0001,5493,2,20008,8,0.2571,-10.1286,0.299
0001,5493,1,10009,9,-2.0471,-23.3576,0.038
0001,5493,2,20009,9,-12.8731,28.2991,0.134
0001,5493,1,10010,10,-2.072,19.3989,0.126
0001,5493,2,20010,10,-7.2994,-1.6682,0.236
0001,5493,1,10011,11,3.5718,2.7251,0.2
0001,5493,2,20011,11,-8.7324,12.8318,0.305
0001,5500,0,0,0,-9.1591,-1.5917,0.955
0001,5500,1,10001,1,-29.6479,-2.6412,0.368
0001,5500,2,20001,1,35.1542,-1.4234,0.0
0001,5500,1,10002,2,-17.3616,-10.8368,0.108
0001,5500,2,20002,2,14.0304,-1.6064,0.227
0001,5500,1,10003,3,-15.5008,6.5879,0.186
0001,5500,2,20003,3,15.0947,18.1784,0.074
0001,5500,1,10004,4,-16.7956,-20.7924,0.109
0001,5500,2,20004,4,11.3961,-14.7077,0.273
0001,5500,1,10005,5,-16.3622,17.4849,0.11
0001,5500,2,20005,5,-0.7292,10.3816,0.103
0001,5500,1,10006,6,-16.473,-2.1768,0.04
0001,5500,2,20006,6,0.7284,-0.0826,0.235
0001,5500,1,10007,7,-6.9239,-9.8469,0.299
0001,5500,2,20007,7,-0.5388,23.4334,0.138
0001,5500,1,10008,8,-10.868,3.5022,0.373
0001,5500,2,20008,8,-4.5696,-10.476,0.352
0001,5500,1,10009,9,-4.4968,-23.7261,0.255
0001,5500,2,20009,9,-11.6897,28.1165,0.006
0001,5500,1,10010,10,-4.3541,19.4831,0.227
0001,5500,2,20010,10,-9.6009,-1.8854,0.104
0001,5500,1,10011,11,-0.1026,1.038,0.185
0001,5500,2,20011,11,-9.5155,12.1979,0.146
0001,5506,0,0,0,-1.0628,9.5503,1.768
0001,5506,1,10001,1,-30.3092,-0.4206,0.278
0001,5506,2,20001,1,34.7574,-0.9979,0.233
0001,5506,1,10002,2,-16.5473,-8.6066,0.201
0001,5506,2,20002,2,13.3963,-0.441,0.267
0001,5506,1,10003,3,-16.5531,8.2706,0.146
0001,5506,2,20003,3,15.0085,18.0995,0.0
0001,5506,1,10004,4,-16.5693,-19.2488,0.148
0001,5506,2,20004,4,10.1477,-14.188,0.239
0001,5506,1,10005,5,-16.365,18.9457,0.091
0001,5506,2,20005,5,-1.0272,10.4417,0.202
0001,5506,1,10006,6,-16.9435,-0.3651,0.092
0001,5506,2,20006,6,-0.0136,-0.601,0.059
0001,5506,1,10007,7,-8.1327,-8.7517,0.169
0001,5506,2,20007,7,-1.6893,24.2714,0.203
0001,5506,1,10008,8,-10.9907,5.067,0.282
0001,5506,2,20008,8,-5.6636,-10.0983,0.008
0001,5506,1,10009,9,-6.0827,-23.2148,0.109
0001,5506,2,20009,9,-14.6371,29.1525,0.412
0001,5506,1,10010,10,-4.5536,17.6199,0.349
0001,5506,2,20010,10,-10.6417,0.3784,0.289
0001,5506,1,10011,11,-2.1591,1.9859,0.155
0001,5506,2,20011,11,-10.7682,15.0895,0.372
0001,5514,0,0,0,-0.8398,23.3369,1.579
0001,5514,1,10001,1,-28.6895,2.1655,0.033
0001,5514,2,20001,1,31.1657,2.8867,0.039
0001,5514,1,10002,2,-15.7843,-4.5578,0.376
0001,5514,2,20002,2,16.6199,2.2764,0.102
0001,5514,1,10003,3,-16.1239,13.5219,0.428
0001,5514,2,20003,3,17.07,20.5483,0.077
0001,5514,1,10004,4,-14.3118,-16.7968,0.028
0001,5514,2,20004,4,10.5367,-13.1237,0.0
