試合ID,履歴No,攻撃履歴No,攻撃連続No,試合状態ID,ハーフ開始相対時間,アディショナルタイム,時間帯,シリーズNo,ホームアウェイF,チームID,チーム名,選手ID,選手名,選手背番号,ポジションID,アクションID,アクション名,流れID,F_インプレー,F_ボールタッチ,F_成功,F_プレー数１,F_プレー数２,F_プレー数３,部位ID,攻撃方向,ボールＸ,ボールＹ,セル位置コード,位置座標X,位置座標Y,縦位置,敵陣F,ペナルティエリアF,横位置,方向角度,方向4,方向8,距離,時間,時間2,攻撃開始履歴No,攻撃終了履歴No,攻撃経過時間,攻撃経過プレー数,F_ボールゲイン,F_ボールロスト,点差,自スコア,相手スコア,相手チームID,F_セットプレー,F_セットプレー中,F_ゴール,F_シュート,ゴールセル位置,F_セーブ,F_シュートGK以外,F_ミスヒット,ゴール角度,ゴール距離,Insゴール,Insシュート,GK選手ID,F_アシスト,F_シュートアシスト,F_パス,F_クロス,F_スルーパス,F_フリックオン,パスToWho,F_フィード,フィードID,タッチ種別,タッチ種別名,F_パス受け,F_トラップ,F_ドリブル,F_ペナルティエリア進入,F_ペナルティ脇進入,F_30mライン進入,F_こぼれ球奪取,F_クリア,F_インターセプト,F_ブロック,F_タックル,F_タックル奪取,空中戦F,相手選手ID,F_キャッチ,F_ファンブル,F_ハンドクリア,F_ゴールキック,F_コーナーキック,F_直接フリーキック,F_間接フリーキック,F_ペナルティキック,F_スローイン,F_ファウル,F_PK与えた,F_被ファウル,F_オフサイド,F_イエローカード,F_レッドカード,F_タッチ,F_ポスト・バー,シュート公式F,シュート公式アシストF,アクション公式時間,HOTZONE3-1,HOTZONE1-3,HOTZONE2-3,HOTZONE3-3,HOTZONE3-3_Detail,HOTZONE3-2,HOTZONE4-6,HOTZONE4-6_Detail,HOTZONE5-6_Detail,HOTZONE5-6_pa,HOTZONE6-9,A1_履歴No,A1_チームID,A1_選手ID,A1_ボールＸ,A1_ボールＹ,A1_攻撃方向,A1_位置座標X,A1_位置座標Y,A1_アクションID,A1_ホームアウェイF,A1_ボールタッチF,A1_ゴールF,A1_シュートF,A1_クロスF,A1_パスF,A1_空中戦F,A1_縦位置,A1_横位置,A1_ペナルティエリアF,A2_履歴No,A2_チームID,A2_選手ID,A2_ボールＸ,A2_ボールＹ,A2_攻撃方向,A2_アクションID,B1_履歴No,B1_チームID,B1_選手ID,B1_ボールＸ,B1_ボールＹ,B1_攻撃方向,B1_アクションID,B1_ホームアウェイF,B1_クロスF,B1_パスF,B1_縦位置,B1_横位置,B1_方向4,B1_距離,B2_履歴No,B2_チームID,B2_選手ID,B2_ボールＸ,B2_ボールＹ,B2_攻撃方向,B2_アクションID,パターン履歴No,リリース履歴No,A1リリース履歴No,絶対時間秒数,フレーム番号
0001,662,39,0,2,504.3,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-5.7868,26.2493,0,-5.7868,26.2493,0,0,0,0,0,0,0,7.856539762516322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.3,5043
0001,663,39,0,2,504.8,0,0,39,2,86,RightTeam,20011,Player_R11,11,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-8.1253,18.7744,0,-8.1253,18.7744,0,0,0,0,0,0,0,6.693909692399501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.8,5048
0001,664,39,0,2,505.4,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-6.0424,25.136,0,-6.0424,25.136,0,0,0,0,0,0,0,3.052086966323207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.4,5054
0001,665,39,0,2,505.9,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-9.0941,25.1846,0,-9.0941,25.1846,0,0,0,0,0,0,0,1.236559408196794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.9,5059
0001,666,39,0,2,506.2,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-10.2675,25.1558,0,-10.2675,25.1558,0,0,0,0,0,0,0,2.3092224708762914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.2,5062
0001,667,39,0,2,506.6,0,0,39,2,86,RightTeam,20011,Player_R11,11,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-11.9746,22.3832,0,-11.9746,22.3832,0,0,0,0,0,0,0,10.545044326601952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.6,5066
0001,668,39,0,2,507.6,0,0,39,2,86,RightTeam,20010,Player_R10,10,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-12.727,12.7305,0,-12.727,12.7305,0,0,0,0,0,0,0,17.344764005889502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.6,5076
0001,669,39,0,2,508.6,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-16.7056,30.2985,0,-16.7056,30.2985,0,0,0,0,0,0,0,7.121193240602307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.6,5086
0001,670,39,0,2,509.1,0,0,39,2,86,RightTeam,20011,Player_R11,11,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-19.2677,24.0944,0,-19.2677,24.0944,0,0,0,0,0,0,0,8.298625804914932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.1,5091
0001,671,39,0,2,509.5,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-17.3332,32.1644,0,-17.3332,32.1644,0,0,0,0,0,0,0,1.922177978231983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.5,5095
0001,672,39,0,2,510.1,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-18.9793,30.8071,0,-18.9793,30.8071,0,0,0,0,0,0,0,19.968334974403845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.1,5101
0001,673,39,0,2,511.2,0,0,39,2,86,RightTeam,20006,Player_R6,6,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-11.3026,12.8233,0,-11.3026,12.8233,0,0,0,0,0,0,0,9.120895224702455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.2,5112
0001,674,39,0,2,511.9,0,0,39,2,86,RightTeam,20011,Player_R11,11,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-19.2076,16.0046,0,-19.2076,16.0046,0,0,0,0,0,0,0,7.50278311628425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.9,5119
0001,675,39,0,2,512.3,0,0,39,2,86,RightTeam,20006,Player_R6,6,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-15.4569,9.5066,0,-15.4569,9.5066,0,0,0,0,0,0,0,13.039244852751251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.3,5123
0001,676,39,0,2,513.0,0,0,39,2,86,RightTeam,20008,Player_R8,8,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-15.3377,-3.5321,0,-15.3377,-3.5321,0,0,0,0,0,0,0,18.33139698904587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.0,5130
0001,677,39,0,2,514.2,0,0,39,2,86,RightTeam,20004,Player_R4,4,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,0.4199,-12.6259,0,0.4199,-12.6259,0,0,0,0,0,0,0,19.04687233668562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.2,5142
0001,678,39,0,2,515.0,0,0,39,2,86,RightTeam,20005,Player_R5,5,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-3.576,5.9971,0,-3.576,5.9971,0,0,0,0,0,0,0,4.887512827604648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.0,5150
0001,679,39,0,2,515.6,0,0,39,2,86,RightTeam,20006,Player_R6,6,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-9.6767,5.9504,0,-9.6767,5.9504,0,0,0,0,0,0,0,3.1365636945549182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.6,5156
0001,680,39,0,2,516.3,0,0,39,2,86,RightTeam,20006,Player_R6,6,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-11.5163,2.685,0,-11.5163,2.685,0,0,0,0,0,0,0,1.3867288018931472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.3,5163
0001,681,39,0,2,516.8,0,0,39,2,86,RightTeam,20006,Player_R6,6,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-12.171,3.8063,0,-12.171,3.8063,0,0,0,0,0,0,0,10.633164255761312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.8,5168
0001,682,39,0,2,517.4,0,0,39,2,86,RightTeam,20011,Player_R11,11,0,1,アウェイパス,0,0,1,1,0,0,0,0,1,-16.9925,13.2835,0,-16.9925,13.2835,0,0,0,0,0,0,0,19.921361039848655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.4,5174
0001,683,39,0,2,518.3,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-29.6227,28.6893,0,-29.6227,28.6893,0,0,0,0,0,0,0,13.564580975466958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.3,5183
0001,684,39,0,2,519.8,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-42.5337,24.5295,0,-42.5337,24.5295,0,0,0,0,0,0,0,5.54013350380656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.8,5198
0001,685,39,0,2,520.4,0,0,39,2,86,RightTeam,20009,Player_R9,9,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-47.9319,23.2835,0,-47.9319,23.2835,0,0,0,0,0,0,0,5.923726601557503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.4,5204
0001,686,39,0,2,523.3,0,0,39,1,276,LeftTeam,10005,Player_L5,5,0,1,ホームパス,0,0,1,1,0,0,0,0,1,-36.0,20.16,0,-36.0,20.16,0,0,0,0,0,0,0,9.328923428777834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.3,5233
0001,687,39,0,2,523.9,0,0,39,1,276,LeftTeam,10008,Player_L8,8,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-28.3752,15.6848,0,-28.3752,15.6848,0,0,0,0,0,0,0,3.780439605389829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.9,5239
0001,688,39,0,2,524.5,0,0,39,1,276,LeftTeam,10008,Player_L8,8,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-24.6696,14.9363,0,-24.6696,14.9363,0,0,0,0,0,0,0,1.0822412161805677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.5,5245
0001,689,39,0,2,524.7,0,0,39,1,276,LeftTeam,10008,Player_L8,8,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-23.5938,14.8184,0,-23.5938,14.8184,0,0,0,0,0,0,0,2.7987052095567346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.7,5247
0001,690,39,0,2,525.2,0,0,39,1,276,LeftTeam,10008,Player_L8,8,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-21.9615,12.545,0,-21.9615,12.545,0,0,0,0,0,0,0,2.6507157391919653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.2,5252
0001,691,39,0,2,525.7,0,0,39,1,276,LeftTeam,10008,Player_L8,8,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-19.3187,12.7497,0,-19.3187,12.7497,0,0,0,0,0,0,0,1.7672091924840128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.7,5257
0001,692,39,0,2,526.0,0,0,39,1,276,LeftTeam,10008,Player_L8,8,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-17.5515,12.7554,0,-17.5515,12.7554,0,0,0,0,0,0,0,2.5207392983011947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.0,5260
0001,693,39,0,2,526.4,0,0,39,1,276,LeftTeam,10008,Player_L8,8,0,35,ドリブル,0,0,1,1,0,0,0,0,1,-15.0309,12.7289,0,-15.0309,12.7289,0,0,0,0,0,0,0,2.7072793206464687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.4,5264
