試合ID,フレーム番号,ホームアウェイF,システムターゲットID,背番号,座標X,座標Y,時速
0001,2457,2,20006,6,8.7086,5.4684,0.006
0001,2457,1,10007,7,1.5586,-0.2037,0.17
0001,2457,2,20007,7,10.5248,29.8958,0.05
0001,2457,1,10008,8,0.692,21.36,0.113
0001,2457,2,20008,8,3.9883,-7.4244,0.302
0001,2457,1,10009,9,10.38,-9.2765,0.175
0001,2457,2,20009,9,-4.6337,23.3316,0.265
0001,2457,1,10010,10,12.5943,27.393,0.109
0001,2457,2,20010,10,-1.8472,1.3163,0.419
0001,2457,1,10011,11,8.153,13.0524,0.352
0001,2457,2,20011,11,6.3928,17.3131,0.048
0001,2468,0,0,0,18.8856,6.3083,0.828
0001,2468,1,10001,1,-24.2548,3.7484,0.151
0001,2468,2,20001,1,46.9083,3.4692,0.352
0001,2468,1,10002,2,-4.8777,-1.84,0.143
0001,2468,2,20002,2,18.9756,6.8272,0.034
0001,2468,1,10003,3,-6.2008,14.3596,0.207
0001,2468,2,20003,3,21.1174,22.2764,0.183
0001,2468,1,10004,4,-5.2439,-13.0106,0.112
0001,2468,2,20004,4,21.0468,-4.8202,0.056
0001,2468,1,10005,5,-4.7458,24.4068,0.131
0001,2468,2,20005,5,14.3666,16.3793,0.001
0001,2468,1,10006,6,-2.6224,5.2936,0.147
0001,2468,2,20006,6,7.8868,4.4127,0.106
0001,2468,1,10007,7,2.4223,-2.6146,0.185
0001,2468,2,20007,7,9.4414,27.7643,0.085
0001,2468,1,10008,8,1.6956,17.7833,0.164
0001,2468,2,20008,8,3.3851,-8.0311,0.199
0001,2468,1,10009,9,11.1352,-9.0103,0.05
0001,2468,2,20009,9,-4.5244,23.5351,0.374
0001,2468,1,10010,10,9.2367,25.6149,0.169
0001,2468,2,20010,10,-0.2142,4.7577,0.271
0001,2468,1,10011,11,7.3282,11.0292,0.245
0001,2468,2,20011,11,1.1477,16.9132,0.34
0001,2474,0,0,0,9.7359,4.4916,1.35
0001,2474,1,10001,1,-22.3542,3.0589,0.229
0001,2474,2,20001,1,46.2221,1.9834,0.36
0001,2474,1,10002,2,-5.7661,-4.0399,0.024
0001,2474,2,20002,2,19.3244,6.8185,0.002
0001,2474,1,10003,3,-6.0143,12.5486,0.091
0001,2474,2,20003,3,21.6361,22.1825,0.001
0001,2474,1,10004,4,-5.3097,-15.0474,0.255
0001,2474,2,20004,4,20.6701,-7.6361,0.121
0001,2474,1,10005,5,-5.9545,23.146,0.035
0001,2474,2,20005,5,13.339,16.4601,0.057
0001,2474,1,10006,6,-4.7835,3.4286,0.262
0001,2474,2,20006,6,9.2957,3.9467,0.033
0001,2474,1,10007,7,2.2958,-2.7859,0.027
0001,2474,2,20007,7,8.0337,26.4227,0.08
0001,2474,1,10008,8,2.0611,15.9407,0.166
0001,2474,2,20008,8,4.2031,-7.6441,0.192
0001,2474,1,10009,9,10.4118,-10.727,0.19
0001,2474,2,20009,9,-3.8927,27.3623,0.412
0001,2474,1,10010,10,8.0372,25.0258,0.056
0001,2474,2,20010,10,2.4514,3.0157,0.18
0001,2474,1,10011,11,7.5631,8.4286,0.372
0001,2474,2,20011,11,-1.878,17.5431,0.429
0001,2484,0,0,0,21.551,18.7072,1.172
0001,2484,1,10001,1,-20.3823,5.9774,0.2
0001,2484,2,20001,1,48.6042,1.8881,0.024
0001,2484,1,10002,2,-3.8358,-2.3066,0.17
0001,2484,2,20002,2,21.9338,4.7053,0.12
0001,2484,1,10003,3,-3.3295,13.548,0.238
0001,2484,2,20003,3,22.3163,18.2412,0.02
0001,2484,1,10004,4,-4.0273,-14.9393,0.145
0001,2484,2,20004,4,22.7241,-8.8033,0.018
0001,2484,1,10005,5,-4.0342,24.3335,0.127
0001,2484,2,20005,5,13.6165,16.2573,0.027
0001,2484,1,10006,6,-3.5162,5.2501,0.048
0001,2484,2,20006,6,9.3422,2.5234,0.218
0001,2484,1,10007,7,3.7415,-3.2007,0.145
0001,2484,2,20007,7,7.9826,26.4871,0.006
0001,2484,1,10008,8,3.3625,17.2694,0.161
0001,2484,2,20008,8,5.9236,-8.1607,0.072
0001,2484,1,10009,9,12.1169,-11.3779,0.201
0001,2484,2,20009,9,-3.1452,28.9299,0.08
0001,2484,1,10010,10,11.2353,21.6788,0.31
0001,2484,2,20010,10,-0.7205,6.2251,0.318
0001,2484,1,10011,11,8.3085,7.9505,0.18
0001,2484,2,20011,11,-1.3901,19.2122,0.033
0001,2492,0,0,0,7.5717,30.148,1.029
0001,2492,1,10001,1,-21.6643,8.1956,0.246
0001,2492,2,20001,1,44.039,5.2923,0.157
0001,2492,1,10002,2,-4.972,1.5796,0.375
0001,2492,2,20002,2,23.7969,4.3943,0.049
0001,2492,1,10003,3,-5.0338,16.5025,0.216
0001,2492,2,20003,3,22.9761,21.4995,0.175
0001,2492,1,10004,4,-3.4729,-12.68,0.145
0001,2492,2,20004,4,23.1691,-7.2138,0.006
0001,2492,1,10005,5,-5.9213,27.3138,0.193
0001,2492,2,20005,5,11.1912,17.5402,0.301
0001,2492,1,10006,6,-4.2185,9.9135,0.273
0001,2492,2,20006,6,10.4039,2.3872,0.252
0001,2492,1,10007,7,3.0641,-1.9287,0.141
0001,2492,2,20007,7,8.3613,30.2314,0.003
0001,2492,1,10008,8,1.47,20.2447,0.237
0001,2492,2,20008,8,4.9937,-5.8964,0.282
0001,2492,1,10009,9,13.3821,-10.3123,0.113
0001,2492,2,20009,9,-2.2446,29.9087,0.068
0001,2492,1,10010,10,10.6085,21.5823,0.019
0001,2492,2,20010,10,-0.8642,10.3068,0.333
0001,2492,1,10011,11,8.1673,9.9812,0.199
0001,2492,2,20011,11,-3.591,20.6787,0.086
0001,2500,0,0,0,-1.3142,29.3959,0.707
0001,2500,1,10001,1,-24.2919,8.1911,0.133
0001,2500,2,20001,1,43.8404,5.4442,0.0
0001,2500,1,10002,2,-8.7442,2.4854,0.128
0001,2500,2,20002,2,20.6328,6.1798,0.339
0001,2500,1,10003,3,-8.0123,20.6968,0.433
0001,2500,2,20003,3,19.1068,23.3112,0.224
0001,2500,1,10004,4,-6.8643,-12.168,0.033
0001,2500,2,20004,4,22.0351,-8.5127,0.18
0001,2500,1,10005,5,-7.9409,29.3558,0.164
0001,2500,2,20005,5,8.5759,19.6278,0.005
0001,2500,1,10006,6,-7.6583,12.6501,0.297
0001,2500,2,20006,6,8.4136,6.8954,0.292
0001,2500,1,10007,7,-0.0252,-0.3357,0.108
0001,2500,2,20007,7,4.9677,31.2598,0.04
0001,2500,1,10008,8,-1.72,21.2828,0.047
0001,2500,2,20008,8,1.7462,-1.7783,0.256
0001,2500,1,10009,9,10.4697,-9.0998,0.299
0001,2500,2,20009,9,-1.1047,29.823,0.001
0001,2500,1,10010,10,7.8981,23.2442,0.028
0001,2500,2,20010,10,-2.3165,11.6833,0.28
0001,2500,1,10011,11,4.9422,12.552,0.304
0001,2500,2,20011,11,-7.2763,23.3397,0.316
0001,2505,0,0,0,-8.4247,25.1863,0.545
0001,2505,1,10001,1,-26.8885,7.3241,0.336
0001,2505,2,20001,1,43.8403,5.4442,0.0
0001,2505,1,10002,2,-12.3227,2.735,0.367
0001,2505,2,20002,2,18.0462,6.9235,0.045
0001,2505,1,10003,3,-9.2318,23.5511,0.139
0001,2505,2,20003,3,17.4237,23.7021,0.023
0001,2505,1,10004,4,-9.7981,-11.6391,0.281
0001,2505,2,20004,4,20.5113,-9.1529,0.038
0001,2505,1,10005,5,-10.9916,29.0177,0.284
0001,2505,2,20005,5,9.0275,19.5183,0.157
0001,2505,1,10006,6,-11.0859,13.2659,0.317
0001,2505,2,20006,6,5.8785,8.1852,0.244
0001,2505,1,10007,7,-2.0782,0.6632,0.277
0001,2505,2,20007,7,4.625,31.4557,0.038
0001,2505,1,10008,8,-4.4973,21.6008,0.32
0001,2505,2,20008,8,-1.1151,-0.3838,0.252
0001,2505,1,10009,9,6.8647,-8.154,0.346
0001,2505,2,20009,9,-2.3736,29.3328,0.288
0001,2505,1,10010,10,5.6504,24.2163,0.12
0001,2505,2,20010,10,-3.6472,12.6117,0.129
0001,2505,1,10011,11,2.3739,13.176,0.385
0001,2505,2,20011,11,-8.0925,24.9734,0.068
0001,2508,0,0,0,-3.3779,28.7165,1.784
0001,2508,1,10001,1,-29.271,6.5834,0.305
0001,2508,2,20001,1,43.8403,5.4443,0.0
0001,2508,1,10002,2,-15.2052,2.6695,0.408
0001,2508,2,20002,2,17.9804,6.9419,0.003
0001,2508,1,10003,3,-11.4866,23.5725,0.435
0001,2508,2,20003,3,16.2272,24.7893,0.216
0001,2508,1,10004,4,-11.4172,-10.9115,0.249
0001,2508,2,20004,4,20.4573,-9.1718,0.002
0001,2508,1,10005,5,-12.0136,28.5773,0.077
0001,2508,2,20005,5,8.6956,19.4715,0.193
0001,2508,1,10006,6,-12.9319,13.6484,0.255
0001,2508,2,20006,6,4.0383,8.2565,0.245
0001,2508,1,10007,7,-3.9287,1.4557,0.273
0001,2508,2,20007,7,4.362,31.4992,0.035
0001,2508,1,10008,8,-6.4149,21.5159,0.138
0001,2508,2,20008,8,-2.6424,0.4328,0.117
0001,2508,1,10009,9,4.5915,-7.7598,0.292
0001,2508,2,20009,9,-3.0113,29.099,0.035
0001,2508,1,10010,10,4.136,24.6012,0.275
0001,2508,2,20010,10,-5.2665,12.6664,0.268
0001,2508,1,10011,11,1.3555,13.3084,0.192
0001,2508,2,20011,11,-9.2484,25.656,0.368
0001,2512,0,0,0,-4.0893,30.7786,0.481
0001,2512,1,10001,1,-30.5435,6.4244,0.16
0001,2512,2,20001,1,43.8403,5.4443,0.0
0001,2512,1,10002,2,-15.8482,2.5994,0.011
0001,2512,2,20002,2,18.3243,6.3484,0.011
0001,2512,1,10003,3,-13.7022,23.4423,0.308
0001,2512,2,20003,3,15.1068,25.8898,0.028
0001,2512,1,10004,4,-13.2877,-11.0761,0.08
0001,2512,2,20004,4,20.4543,-9.1728,0.0
0001,2512,1,10005,5,-14.0288,29.998,0.095
0001,2512,2,20005,5,6.0701,19.8213,0.11
0001,2512,1,10006,6,-14.8357,14.4429,0.237
0001,2512,2,20006,6,2.652,8.911,0.04
0001,2512,1,10007,7,-5.1585,1.8714,0.129
0001,2512,2,20007,7,3.9928,31.8496,0.048
0001,2512,1,10008,8,-7.3843,22.3535,0.274
0001,2512,2,20008,8,-3.8998,1.5752,0.101
0001,2512,1,10009,9,3.3377,-7.4795,0.035
0001,2512,2,20009,9,-3.8556,30.1348,0.374
0001,2512,1,10010,10,2.5039,25.594,0.228
0001,2512,2,20010,10,-7.011,13.6869,0.258
0001,2512,1,10011,11,-0.46,13.7104,0.215
0001,2512,2,20011,11,-12.2481,25.8511,0.382
0001,2516,0,0,0,-6.3954,30.1737,0.507
0001,2516,1,10001,1,-31.711,6.4154,0.071
0001,2516,2,20001,1,43.8403,5.4443,0.0
0001,2516,1,10002,2,-16.3776,3.0492,0.054
0001,2516,2,20002,2,18.3335,6.3314,0.0
0001,2516,1,10003,3,-16.7709,23.4871,0.281
0001,2516,2,20003,3,16.1348,25.6086,0.05
0001,2516,1,10004,4,-15.1485,-11.2769,0.22
0001,2516,2,20004,4,20.4542,-9.1728,0.0
0001,2516,1,10005,5,-14.9792,30.4314,0.012
0001,2516,2,20005,5,6.1279,20.4534,0.123
0001,2516,1,10006,6,-16.3537,14.7277,0.059
0001,2516,2,20006,6,2.0158,7.8727,0.167
0001,2516,1,10007,7,-6.8053,2.2585,0.181
0001,2516,2,20007,7,3.6894,32.1721,0.017
0001,2516,1,10008,8,-9.211,24.1365,0.142
0001,2516,2,20008,8,-5.2666,2.8438,0.292
0001,2516,1,10009,9,2.4949,-6.5994,0.148
0001,2516,2,20009,9,-5.6388,30.4067,0.386
0001,2516,1,10010,10,1.1229,26.5925,0.243
0001,2516,2,20010,10,-8.1603,15.6933,0.126
0001,2516,1,10011,11,-2.2129,14.1342,0.207
0001,2516,2,20011,11,-13.3385,25.5835,0.107
0001,2520,0,0,0,-13.7544,24.9413,0.197
0001,2520,1,10001,1,-33.2696,6.2729,0.235
0001,2520,2,20001,1,43.8403,5.4443,0.0
0001,2520,1,10002,2,-18.4664,3.8159,0.358
0001,2520,2,20002,2,18.1561,5.8282,0.063
0001,2520,1,10003,3,-18.9267,23.2088,0.374
0001,2520,2,20003,3,16.2062,25.5861,0.001
0001,2520,1,10004,4,-15.6941,-10.5426,0.049
0001,2520,2,20004,4,20.0497,-8.9779,0.174
0001,2520,1,10005,5,-16.9137,30.0036,0.231
0001,2520,2,20005,5,4.5969,20.0338,0.304
0001,2520,1,10006,6,-18.1756,14.0532,0.229
0001,2520,2,20006,6,-0.1891,7.3817,0.251
0001,2520,1,10007,7,-8.8863,2.7268,0.282
0001,2520,2,20007,7,1.7349,32.2396,0.078
0001,2520,1,10008,8,-9.5834,24.0423,0.038
0001,2520,2,20008,8,-7.7254,3.7185,0.285
0001,2520,1,10009,9,0.5794,-5.8771,0.252
0001,2520,2,20009,9,-8.4229,30.0333,0.402
0001,2520,1,10010,10,-0.4354,26.7741,0.272
0001,2520,2,20010,10,-10.6304,15.6904,0.294
0001,2520,1,10011,11,-3.9104,14.3215,0.264
0001,2520,2,20011,11,-13.9569,25.2688,0.004
0001,2527,0,0,0,-9.9503,16.3503,0.364
0001,2527,1,10001,1,-38.2925,5.1859,0.334
0001,2527,2,20001,1,43.8403,5.4443,0.0
0001,2527,1,10002,2,-19.6847,2.5097,0.182
0001,2527,2,20002,2,17.1632,5.6497,0.041
0001,2527,1,10003,3,-20.2817,19.8198,0.208
0001,2527,2,20003,3,15.7088,24.3773,0.155
0001,2527,1,10004,4,-18.958,-10.7546,0.042
0001,2527,2,20004,4,17.8493,-9.7166,0.26
0001,2527,1,10005,5,-19.1682,25.7295,0.084
0001,2527,2,20005,5,0.7901,19.15,0.095
0001,2527,1,10006,6,-19.5524,10.0094,0.304
0001,2527,2,20006,6,-3.3326,8.6002,0.125
0001,2527,1,10007,7,-12.2147,2.2863,0.08
0001,2527,2,20007,7,1.1939,32.007,0.005
0001,2527,1,10008,8,-12.0145,22.7794,0.302
0001,2527,2,20008,8,-8.7297,1.7192,0.207
0001,2527,1,10009,9,-2.1329,-6.0476,0.181
0001,2527,2,20009,9,-13.943,29.9736,0.245
0001,2527,1,10010,10,-2.6775,26.5927,0.154
0001,2527,2,20010,10,-10.5018,16.3679,0.003
0001,2527,1,10011,11,-9.6464,15.0529,0.251
0001,2527,2,20011,11,-13.6728,20.9674,0.391
0001,2532,0,0,0,-5.3317,9.8762,0.645
0001,2532,1,10001,1,-39.4584,4.1072,0.149
0001,2532,2,20001,1,43.8403,5.4443,0.0
0001,2532,1,10002,2,-19.3142,-0.0742,0.148
0001,2532,2,20002,2,16.0963,5.7676,0.241
0001,2532,1,10003,3,-19.5662,17.4802,0.121
0001,2532,2,20003,3,14.9706,23.0161,0.059
0001,2532,1,10004,4,-18.6671,-11.6428,0.162
0001,2532,2,20004,4,16.0642,-9.833,0.19
0001,2532,1,10005,5,-18.7121,24.8486,0.127
0001,2532,2,20005,5,0.8466,17.746,0.29
0001,2532,1,10006,6,-18.8652,8.8646,0.131
0001,2532,2,20006,6,-4.4293,9.7516,0.005
0001,2532,1,10007,7,-12.6635,1.1539,0.189
0001,2532,2,20007,7,0.5426,31.43,0.015
0001,2532,1,10008,8,-12.7561,20.7167,0.174
0001,2532,2,20008,8,-7.3888,-0.9145,0.122
0001,2532,1,10009,9,-3.1483,-6.9428,0.165
0001,2532,2,20009,9,-15.589,29.9629,0.306
0001,2532,1,10010,10,-4.8553,26.4241,0.177
0001,2532,2,20010,10,-11.3165,15.0832,0.216
0001,2532,1,10011,11,-10.1607,15.8885,0.001
0001,2532,2,20011,11,-14.7572,18.4507,0.359
0001,2537,0,0,0,-5.8839,10.3545,1.577
0001,2537,1,10001,1,-37.9158,3.388,0.22
0001,2537,2,20001,1,39.954,3.2358,0.399
0001,2537,1,10002,2,-19.2968,-1.5732,0.158
0001,2537,2,20002,2,14.5923,6.0347,0.176
0001,2537,1,10003,3,-19.3868,16.2408,0.153
0001,2537,2,20003,3,15.1682,20.8843,0.03
0001,2537,1,10004,4,-18.6261,-13.3276,0.167
0001,2537,2,20004,4,15.6311,-10.8867,0.01
0001,2537,1,10005,5,-18.7298,24.4881,0.081
0001,2537,2,20005,5,1.1996,15.1342,0.219
0001,2537,1,10006,6,-18.5872,8.0128,0.037
0001,2537,2,20006,6,-6.7826,9.6673,0.134
0001,2537,1,10007,7,-12.1469,-1.0355,0.227
0001,2537,2,20007,7,0.3057,31.6083,0.006
0001,2537,1,10008,8,-12.9428,18.8435,0.179
0001,2537,2,20008,8,-7.2122,-1.7102,0.152
0001,2537,1,10009,9,-4.2443,-8.8343,0.177
0001,2537,2,20009,9,-17.4,29.9844,0.273
0001,2537,1,10010,10,-7.2295,26.2961,0.184
0001,2537,2,20010,10,-12.5069,11.8206,0.358
0001,2537,1,10011,11,-10.166,11.8144,0.462
0001,2537,2,20011,11,-16.2851,17.468,0.366
0001,2540,0,0,0,-6.0548,10.7166,0.118
0001,2540,1,10001,1,-36.8203,2.6397,0.202
0001,2540,2,20001,1,38.4943,2.3984,0.068
0001,2540,1,10002,2,-19.4598,-2.1819,0.029
0001,2540,2,20002,2,12.6858,6.0126,0.286
0001,2540,1,10003,3,-19.3497,15.9765,0.018
0001,2540,2,20003,3,14.2569,21.0386,0.183
0001,2540,1,10004,4,-18.6734,-13.5759,0.008
0001,2540,2,20004,4,15.6347,-10.9011,0.001
0001,2540,1,10005,5,-18.9729,24.0959,0.014
0001,2540,2,20005,5,-0.4576,14.5523,0.21
0001,2540,1,10006,6,-19.0154,7.3369,0.024
0001,2540,2,20006,6,-6.3196,9.9525,0.164
0001,2540,1,10007,7,-12.1728,-1.3991,0.016
0001,2540,2,20007,7,0.181,31.621,0.011
0001,2540,1,10008,8,-12.9173,17.4868,0.269
0001,2540,2,20008,8,-7.0917,-2.8456,0.069
0001,2540,1,10009,9,-4.9633,-10.053,0.202
0001,2540,2,20009,9,-18.6438,30.0158,0.075
0001,2540,1,10010,10,-8.0828,26.0326,0.148
0001,2540,2,20010,10,-12.577,9.6324,0.253
0001,2540,1,10011,11,-9.1297,10.3004,0.365
0001,2540,2,20011,11,-17.5145,18.0925,0.078
0001,2545,0,0,0,-1.38,16.2379,1.199
0001,2545,1,10001,1,-34.5973,2.9891,0.227
0001,2545,2,20001,1,36.3864,1.0754,0.039
0001,2545,1,10002,2,-18.8876,-2.2228,0.144
0001,2545,2,20002,2,11.2075,5.8192,0.189
0001,2545,1,10003,3,-18.2694,16.1508,0.219
0001,2545,2,20003,3,12.3355,21.5835,0.028
0001,2545,1,10004,4,-18.0826,-13.9381,0.133
0001,2545,2,20004,4,15.6351,-10.9021,0.0
0001,2545,1,10005,5,-18.2556,24.6561,0.131
0001,2545,2,20005,5,-1.2822,15.3911,0.167
0001,2545,1,10006,6,-18.498,7.4535,0.118
0001,2545,2,20006,6,-5.1853,9.4865,0.287
0001,2545,1,10007,7,-11.7521,-1.8697,0.107
0001,2545,2,20007,7,-0.4454,31.5144,0.049
0001,2545,1,10008,8,-11.797,16.5957,0.26
0001,2545,2,20008,8,-6.1694,-2.2966,0.281
0001,2545,1,10009,9,-5.1894,-11.5449,0.078
0001,2545,2,20009,9,-15.9355,29.8031,0.378
0001,2545,1,10010,10,-7.974,24.5636,0.229
0001,2545,2,20010,10,-12.9539,9.7215,0.247
0001,2545,1,10011,11,-7.7277,10.5815,0.245
0001,2545,2,20011,11,-16.4324,19.4183,0.259
0001,2553,0,0,0,-1.4128,28.5335,0.55
0001,2553,1,10001,1,-32.0554,3.6304,0.131
0001,2553,2,20001,1,32.4958,2.5921,0.026
0001,2553,1,10002,2,-16.9918,-1.3716,0.05
0001,2553,2,20002,2,11.6984,8.2759,0.143
0001,2553,1,10003,3,-17.06,19.6911,0.208
0001,2553,2,20003,3,12.4462,25.8853,0.127
0001,2553,1,10004,4,-15.374,-13.6554,0.05
0001,2553,2,20004,4,15.6351,-10.9021,0.0
0001,2553,1,10005,5,-16.6182,27.7669,0.221
0001,2553,2,20005,5,2.3124,19.6115,0.329
0001,2553,1,10006,6,-16.3462,10.9182,0.24
0001,2553,2,20006,6,-2.5126,8.8239,0.051
0001,2553,1,10007,7,-9.6752,-0.916,0.179
0001,2553,2,20007,7,-1.3371,29.3403,0.021
0001,2553,1,10008,8,-10.0452,20.1752,0.166
0001,2553,2,20008,8,-5.2674,0.8238,0.163
0001,2553,1,10009,9,-4.2431,-10.7467,0.179
0001,2553,2,20009,9,-14.286,30.9253,0.381
0001,2553,1,10010,10,-3.6928,28.0454,0.3
0001,2553,2,20010,10,-13.5089,12.8279,0.182
0001,2553,1,10011,11,-6.9407,11.8201,0.002
0001,2553,2,20011,11,-14.5815,21.4162,0.093
0001,2559,0,0,0,2.3212,20.1473,1.084
0001,2559,1,10001,1,-29.8595,5.6315,0.176
0001,2559,2,20001,1,32.4549,2.6054,0.0
0001,2559,1,10002,2,-16.4582,-1.0022,0.14
0001,2559,2,20002,2,12.131,9.3807,0.069
0001,2559,1,10003,3,-15.1864,20.4249,0.22
0001,2559,2,20003,3,13.1937,25.6043,0.161
0001,2559,1,10004,4,-14.7475,-13.2425,0.013
0001,2559,2,20004,4,15.1638,-9.097,0.019
0001,2559,1,10005,5,-16.9249,28.3895,0.074
0001,2559,2,20005,5,2.5807,20.6915,0.0
0001,2559,1,10006,6,-15.0315,10.8042,0.115
0001,2559,2,20006,6,-0.7864,8.8536,0.047
0001,2559,1,10007,7,-8.2903,-0.1571,0.177
0001,2559,2,20007,7,1.3225,30.0685,0.289
0001,2559,1,10008,8,-7.7151,20.3637,0.129
0001,2559,2,20008,8,-4.4693,1.2782,0.059
0001,2559,1,10009,9,-2.8492,-10.0268,0.08
0001,2559,2,20009,9,-14.1981,31.0415,0.031
0001,2559,1,10010,10,-2.5846,28.4318,0.003
0001,2559,2,20010,10,-14.118,14.9748,0.253
0001,2559,1,10011,11,-6.1697,12.4433,0.024
0001,2559,2,20011,11,-13.1223,23.6785,0.415
0001,2564,0,0,0,-2.231,9.0774,1.979
0001,2564,1,10001,1,-28.4102,6.1156,0.016
0001,2564,2,20001,1,32.4547,2.6055,0.0
0001,2564,1,10002,2,-15.7963,-0.9376,0.041
0001,2564,2,20002,2,12.0024,8.8888,0.253
0001,2564,1,10003,3,-14.6483,19.2995,0.324
0001,2564,2,20003,3,14.405,24.0745,0.152
0001,2564,1,10004,4,-14.1296,-13.4562,0.036
0001,2564,2,20004,4,15.3209,-10.263,0.142
0001,2564,1,10005,5,-16.25,27.7667,0.116
0001,2564,2,20005,5,2.5822,18.4529,0.329
0001,2564,1,10006,6,-14.1163,10.42,0.032
0001,2564,2,20006,6,-1.432,8.9795,0.14
0001,2564,1,10007,7,-7.2774,0.5424,0.281
0001,2564,2,20007,7,1.8084,30.7751,0.049
0001,2564,1,10008,8,-7.922,18.445,0.313
0001,2564,2,20008,8,-3.7843,3.24,0.119
0001,2564,1,10009,9,-2.6006,-10.4069,0.157
0001,2564,2,20009,9,-12.2198,30.9293,0.346
0001,2564,1,10010,10,-3.1601,28.0466,0.159
0001,2564,2,20010,10,-13.6163,13.2514,0.349
0001,2564,1,10011,11,-6.136,12.4686,0.001
0001,2564,2,20011,11,-11.5179,25.1655,0.213
0001,2567,0,0,0,-3.9886,2.9694,0.187
0001,2567,1,10001,1,-29.4139,4.3183,0.326
0001,2567,2,20001,1,32.4547,2.6055,0.0
0001,2567,1,10002,2,-16.1793,-2.3075,0.26
0001,2567,2,20002,2,11.4547,6.5306,0.276
0001,2567,1,10003,3,-14.5573,17.5798,0.294
0001,2567,2,20003,3,13.1397,22.6938,0.254
0001,2567,1,10004,4,-14.5195,-14.4983,0.162
0001,2567,2,20004,4,14.441,-10.9063,0.235
0001,2567,1,10005,5,-16.14,26.8053,0.187
0001,2567,2,20005,5,2.563,16.4445,0.266
0001,2567,1,10006,6,-14.9393,8.5743,0.258
0001,2567,2,20006,6,-1.3403,8.6975,0.201
0001,2567,1,10007,7,-5.943,0.3633,0.311
0001,2567,2,20007,7,2.0992,30.9008,0.018
0001,2567,1,10008,8,-8.3545,16.6611,0.187
0001,2567,2,20008,8,-4.0743,3.3447,0.004
0001,2567,1,10009,9,-3.1898,-11.6019,0.198
0001,2567,2,20009,9,-11.2226,30.6546,0.102
0001,2567,1,10010,10,-4.311,27.3493,0.174
0001,2567,2,20010,10,-13.1939,10.5716,0.354
0001,2567,1,10011,11,-6.1382,11.9873,0.223
0001,2567,2,20011,11,-12.089,23.0648,0.43
0001,2570,0,0,0,-1.5211,8.4539,0.175
0001,2570,1,10001,1,-30.6949,3.1217,0.312
0001,2570,2,20001,1,32.4547,2.6055,0.0
0001,2570,1,10002,2,-16.3578,-3.8848,0.102
0001,2570,2,20002,2,10.759,5.5333,0.053
0001,2570,1,10003,3,-15.0175,15.9376,0.142
0001,2570,2,20003,3,11.9945,21.0418,0.233
0001,2570,1,10004,4,-14.8358,-15.0394,0.049
0001,2570,2,20004,4,12.9902,-11.65,0.101
0001,2570,1,10005,5,-16.4833,25.2658,0.138
0001,2570,2,20005,5,2.1361,15.1556,0.09
0001,2570,1,10006,6,-15.3844,7.3041,0.118
0001,2570,2,20006,6,-1.1368,8.4304,0.001
0001,2570,1,10007,7,-5.5325,0.1762,0.019
0001,2570,2,20007,7,1.3662,29.5135,0.095
0001,2570,1,10008,8,-8.7054,15.2295,0.269
0001,2570,2,20008,8,-3.8437,2.8668,0.216
0001,2570,1,10009,9,-3.7798,-12.9281,0.208
0001,2570,2,20009,9,-11.0533,30.6261,0.01
0001,2570,1,10010,10,-5.2595,26.8307,0.07
0001,2570,2,20010,10,-12.3883,8.5648,0.326
0001,2570,1,10011,11,-6.2942,9.9482,0.194
0001,2570,2,20011,11,-12.8934,21.6116,0.108
0001,2574,0,0,0,1.4241,13.6034,1.261
0001,2574,1,10001,1,-31.2814,2.2826,0.135
0001,2574,2,20001,1,32.4547,2.6055,0.0
0001,2574,1,10002,2,-15.5495,-4.4484,0.115
0001,2574,2,20002,2,11.3631,6.1622,0.164
0001,2574,1,10003,3,-15.0894,15.2779,0.032
0001,2574,2,20003,3,11.4562,20.8125,0.006
0001,2574,1,10004,4,-14.6628,-15.2785,0.102
0001,2574,2,20004,4,12.8,-11.2345,0.154
0001,2574,1,10005,5,-16.0492,24.8589,0.088
0001,2574,2,20005,5,1.9987,14.0848,0.062
0001,2574,1,10006,6,-15.0871,6.8143,0.086
0001,2574,2,20006,6,-0.2932,7.6694,0.266
0001,2574,1,10007,7,-6.1253,-1.1368,0.039
0001,2574,2,20007,7,1.0597,29.6333,0.046
0001,2574,1,10008,8,-8.098,14.8558,0.077
0001,2574,2,20008,8,-2.4718,0.0375,0.319
0001,2574,1,10009,9,-3.618,-13.2318,0.108
0001,2574,2,20009,9,-13.5971,31.7509,0.209
0001,2574,1,10010,10,-5.2503,26.15,0.246
0001,2574,2,20010,10,-10.8018,6.4933,0.124
0001,2574,1,10011,11,-4.8156,9.1081,0.132
0001,2574,2,20011,11,-13.3835,22.2986,0.199
0001,2587,0,0,0,2.7672,29.9843,0.759
0001,2587,1,10001,1,-27.0231,6.7478,0.233
0001,2587,2,20001,1,29.7895,3.6506,0.0
0001,2587,1,10002,2,-13.7128,-0.0879,0.01
0001,2587,2,20002,2,14.869,5.1339,0.022
0001,2587,1,10003,3,-12.4655,20.1511,0.05
0001,2587,2,20003,3,14.9959,23.5326,0.022
0001,2587,1,10004,4,-12.6125,-13.7255,0.0
0001,2587,2,20004,4,13.5064,-10.1687,0.079
0001,2587,1,10005,5,-14.0583,27.3594,0.04
0001,2587,2,20005,5,5.1635,18.0778,0.051
